case_name,navigation_ratio,missile_speed_mps,target_speed_mps,max_required_overload_g,max_actual_overload_g,miss_distance_m,intercepted,flight_time_s,noise_std_radps,target_normal_g,saturation_ratio,launch_radius_m,launch_angle_deg
"r=500,q=110",4.0,500.0,400.0,115.68703,10.0,341.804599,False,0.84,0.0,0.0,0.882353,500,110
"r=500,q=115",4.0,500.0,400.0,99.529627,10.0,350.404664,False,0.89,0.0,0.0,0.866667,500,115
"r=500,q=120",4.0,500.0,400.0,85.110726,10.0,357.508718,False,0.95,0.0,0.0,0.864583,500,120
"r=500,q=125",4.0,500.0,400.0,72.322352,10.0,362.676382,False,1.04,0.0,0.0,0.838095,500,125
"r=500,q=130",4.0,500.0,400.0,60.713306,10.0,365.1321,False,1.17,0.0,0.0,0.813559,500,130
"r=500,q=135",4.0,500.0,400.0,50.105882,10.0,363.211348,False,1.37,0.0,0.0,0.775362,500,135
"r=500,q=140",4.0,500.0,400.0,40.603388,10.0,352.131131,False,1.77,0.0,0.0,0.696629,500,140
"r=500,q=145",4.0,500.0,400.0,32.255563,10.0,275.206977,False,4.23,0.0,0.0,0.365566,500,145
"r=500,q=150",4.0,500.0,400.0,25.058888,10.0,0.121218,False,5.0,0.0,0.0,0.355289,500,150
"r=500,q=155",4.0,500.0,400.0,18.958643,10.0,0.509007,False,4.91,0.0,0.0,0.247967,500,155
"r=500,q=160",4.0,500.0,400.0,13.852657,10.0,0.440615,False,4.91,0.0,0.0,0.113821,500,160
"r=500,q=165",4.0,500.0,400.0,9.596597,9.596597,0.481666,False,4.95,0.0,0.0,0.0,500,165
"r=500,q=170",4.0,500.0,400.0,6.010635,6.010635,0.241926,False,4.99,0.0,0.0,0.0,500,170
"r=500,q=175",4.0,500.0,400.0,2.887261,2.887261,0.329397,False,5.01,0.0,0.0,0.0,500,175
"r=500,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,5.0,0.0,0.0,0.0,500,180
"r=500,q=185",4.0,500.0,400.0,2.887261,2.887261,0.329397,False,5.01,0.0,0.0,0.0,500,185
"r=500,q=190",4.0,500.0,400.0,6.010635,6.010635,0.241926,False,4.99,0.0,0.0,0.0,500,190
"r=500,q=195",4.0,500.0,400.0,9.596597,9.596597,0.481666,False,4.95,0.0,0.0,0.0,500,195
"r=500,q=200",4.0,500.0,400.0,13.852657,10.0,0.440615,False,4.91,0.0,0.0,0.113821,500,200
"r=500,q=205",4.0,500.0,400.0,18.958643,10.0,0.509007,False,4.91,0.0,0.0,0.247967,500,205
"r=500,q=210",4.0,500.0,400.0,25.058888,10.0,0.121218,False,5.0,0.0,0.0,0.355289,500,210
"r=500,q=215",4.0,500.0,400.0,32.255563,10.0,275.206977,False,4.23,0.0,0.0,0.365566,500,215
"r=500,q=220",4.0,500.0,400.0,40.603388,10.0,352.131131,False,1.77,0.0,0.0,0.696629,500,220
"r=500,q=225",4.0,500.0,400.0,50.105882,10.0,363.211348,False,1.37,0.0,0.0,0.775362,500,225
"r=500,q=230",4.0,500.0,400.0,60.713306,10.0,365.1321,False,1.17,0.0,0.0,0.813559,500,230
"r=500,q=235",4.0,500.0,400.0,72.322352,10.0,362.676382,False,1.04,0.0,0.0,0.838095,500,235
"r=500,q=240",4.0,500.0,400.0,85.110726,10.0,357.508718,False,0.95,0.0,0.0,0.864583,500,240
"r=500,q=245",4.0,500.0,400.0,99.529627,10.0,350.404664,False,0.89,0.0,0.0,0.866667,500,245
"r=500,q=250",4.0,500.0,400.0,115.68703,10.0,341.804599,False,0.84,0.0,0.0,0.882353,500,250
"r=500,q=255",4.0,500.0,400.0,133.74789,10.0,331.950907,False,0.8,0.0,0.0,0.888889,500,255
"r=500,q=260",4.0,500.0,400.0,153.893111,10.0,321.042785,False,0.76,0.0,0.0,0.909091,500,260
"r=500,q=265",4.0,500.0,400.0,176.378561,10.0,309.195169,False,0.74,0.0,0.0,0.906667,500,265
"r=500,q=270",4.0,500.0,400.0,201.485155,10.0,296.506774,False,0.72,0.0,0.0,0.90411,500,270
"r=500,q=275",4.0,500.0,400.0,229.639661,10.0,283.069586,False,0.7,0.0,0.0,0.915493,500,275
"r=500,q=280",4.0,500.0,400.0,261.294321,10.0,268.905114,False,0.68,0.0,0.0,0.927536,500,280
"r=500,q=285",4.0,500.0,400.0,297.089388,10.0,254.109173,False,0.67,0.0,0.0,0.926471,500,285
"r=500,q=290",4.0,500.0,400.0,337.838072,10.0,238.720573,False,0.66,0.0,0.0,0.925373,500,290
"r=500,q=295",4.0,500.0,400.0,384.582682,10.0,222.785424,False,0.64,0.0,0.0,0.938462,500,295
"r=500,q=300",4.0,500.0,400.0,439.115051,10.0,206.358845,False,0.64,0.0,0.0,0.938462,500,300
"r=500,q=305",4.0,500.0,400.0,503.146963,10.0,189.47001,False,0.63,0.0,0.0,0.9375,500,305
"r=500,q=310",4.0,500.0,400.0,579.99886,10.0,172.13043,False,0.62,0.0,0.0,0.936508,500,310
"r=500,q=315",4.0,500.0,400.0,673.857622,10.0,154.481772,False,0.61,0.0,0.0,0.951613,500,315
"r=500,q=320",4.0,500.0,400.0,792.391949,10.0,136.397963,False,0.6,0.0,0.0,0.95082,500,320
"r=500,q=325",4.0,500.0,400.0,945.226243,10.0,118.118804,False,0.6,0.0,0.0,0.95082,500,325
"r=500,q=330",4.0,500.0,400.0,1156.657814,10.0,99.477523,False,0.59,0.0,0.0,0.966667,500,330
"r=500,q=335",4.0,500.0,400.0,1463.144728,10.0,80.664127,False,0.59,0.0,0.0,0.95,500,335
"r=500,q=340",4.0,500.0,400.0,1945.444011,10.0,61.802318,False,0.58,0.0,0.0,0.966102,500,340
"r=500,q=345",4.0,500.0,400.0,2882.136013,10.0,42.548893,False,0.58,0.0,0.0,0.966102,500,345
"r=500,q=350",4.0,500.0,400.0,5345.285556,10.0,23.261795,False,0.57,0.0,0.0,0.965517,500,350
"r=500,q=355",4.0,500.0,400.0,19203.056506,10.0,4.660101,False,0.57,0.0,0.0,0.965517,500,355
"r=625,q=0",4.0,500.0,400.0,0.0,0.0,4.0,False,0.71,0.0,0.0,0.0,625,0
"r=625,q=5",4.0,500.0,400.0,1602.041318,10.0,2.813311,False,0.71,0.0,0.0,0.972222,625,5
"r=625,q=10",4.0,500.0,400.0,5098.610396,10.0,24.293675,False,0.71,0.0,0.0,0.986111,625,10
"r=625,q=15",4.0,500.0,400.0,2501.306865,10.0,48.470551,False,0.72,0.0,0.0,0.972603,625,15
"r=625,q=20",4.0,500.0,400.0,1659.303896,10.0,72.23694,False,0.73,0.0,0.0,0.959459,625,20
"r=625,q=25",4.0,500.0,400.0,1219.302031,10.0,95.992937,False,0.73,0.0,0.0,0.972973,625,25
"r=625,q=30",4.0,500.0,400.0,954.494284,10.0,119.45945,False,0.74,0.0,0.0,0.96,625,30
"r=625,q=35",4.0,500.0,400.0,775.421373,10.0,142.716094,False,0.75,0.0,0.0,0.960526,625,35
"r=625,q=40",4.0,500.0,400.0,645.203884,10.0,165.574671,False,0.76,0.0,0.0,0.948052,625,40
"r=625,q=45",4.0,500.0,400.0,546.583637,10.0,188.109991,False,0.77,0.0,0.0,0.948718,625,45
"r=625,q=50",4.0,500.0,400.0,468.681339,10.0,210.23076,False,0.78,0.0,0.0,0.949367,625,50
"r=625,q=55",4.0,500.0,400.0,405.330801,10.0,231.833819,False,0.79,0.0,0.0,0.95,625,55
"r=625,q=60",4.0,500.0,400.0,352.719447,10.0,252.921946,False,0.8,0.0,0.0,0.938272,625,60
"r=625,q=65",4.0,500.0,400.0,308.259604,10.0,273.437624,False,0.81,0.0,0.0,0.939024,625,65
"r=625,q=70",4.0,500.0,400.0,270.143416,10.0,293.299453,False,0.83,0.0,0.0,0.940476,625,70
"r=625,q=75",4.0,500.0,400.0,237.07535,10.0,312.468765,False,0.84,0.0,0.0,0.941176,625,75
"r=625,q=80",4.0,500.0,400.0,208.172527,10.0,330.88811,False,0.86,0.0,0.0,0.931034,625,80
"r=625,q=85",4.0,500.0,400.0,182.675083,10.0,348.476877,False,0.88,0.0,0.0,0.932584,625,85
"r=625,q=90",4.0,500.0,400.0,160.091349,10.0,365.150769,False,0.91,0.0,0.0,0.923913,625,90
"r=625,q=95",4.0,500.0,400.0,140.004964,10.0,380.83342,False,0.94,0.0,0.0,0.915789,625,95
"r=625,q=100",4.0,500.0,400.0,122.082802,10.0,395.392253,False,0.98,0.0,0.0,0.909091,625,100
"r=625,q=105",4.0,500.0,400.0,106.084584,10.0,408.692745,False,1.02,0.0,0.0,0.902913,625,105
"r=625,q=110",4.0,500.0,400.0,91.810091,10.0,420.526821,False,1.08,0.0,0.0,0.889908,625,110
"r=625,q=115",4.0,500.0,400.0,79.109268,10.0,430.589495,False,1.16,0.0,0.0,0.871795,625,115
"r=625,q=120",4.0,500.0,400.0,67.869665,10.0,438.408316,False,1.26,0.0,0.0,0.850394,625,120
"r=625,q=125",4.0,500.0,400.0,57.857882,10.0,443.125391,False,1.4,0.0,0.0,0.822695,625,125
"r=625,q=130",4.0,500.0,400.0,48.570645,10.0,442.956355,False,1.62,0.0,0.0,0.779141,625,130
"r=625,q=135",4.0,500.0,400.0,40.084706,10.0,432.976455,False,2.04,0.0,0.0,0.697561,625,135
"r=625,q=140",4.0,500.0,400.0,32.48271,10.0,378.573041,False,3.65,0.0,0.0,0.456284,625,140
"r=625,q=145",4.0,500.0,400.0,25.804451,10.0,0.549773,False,6.16,0.0,0.0,0.290113,625,145
"r=625,q=150",4.0,500.0,400.0,20.04711,10.0,0.157429,False,6.06,0.0,0.0,0.227348,625,150
"r=625,q=155",4.0,500.0,400.0,15.166914,10.0,0.470631,False,6.06,0.0,0.0,0.128501,625,155
"r=625,q=160",4.0,500.0,400.0,11.082126,10.0,0.056535,True,6.1,0.0,0.0,0.029508,625,160
"r=625,q=165",4.0,500.0,400.0,7.677278,7.677278,0.073809,True,6.17,0.0,0.0,0.0,625,165
"r=625,q=170",4.0,500.0,400.0,4.808508,4.808508,0.436537,False,6.23,0.0,0.0,0.0,625,170
"r=625,q=175",4.0,500.0,400.0,2.309809,2.309809,0.164579,False,6.26,0.0,0.0,0.0,625,175
"r=625,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,6.25,0.0,0.0,0.0,625,180
"r=625,q=185",4.0,500.0,400.0,2.309809,2.309809,0.164579,False,6.26,0.0,0.0,0.0,625,185
"r=625,q=190",4.0,500.0,400.0,4.808508,4.808508,0.436537,False,6.23,0.0,0.0,0.0,625,190
"r=625,q=195",4.0,500.0,400.0,7.677278,7.677278,0.073809,True,6.17,0.0,0.0,0.0,625,195
"r=625,q=200",4.0,500.0,400.0,11.082126,10.0,0.056535,True,6.1,0.0,0.0,0.029508,625,200
"r=625,q=205",4.0,500.0,400.0,15.166914,10.0,0.470631,False,6.06,0.0,0.0,0.128501,625,205
"r=625,q=210",4.0,500.0,400.0,20.04711,10.0,0.157429,False,6.06,0.0,0.0,0.227348,625,210
"r=625,q=215",4.0,500.0,400.0,25.804451,10.0,0.549773,False,6.16,0.0,0.0,0.290113,625,215
"r=625,q=220",4.0,500.0,400.0,32.48271,10.0,378.573041,False,3.65,0.0,0.0,0.456284,625,220
"r=625,q=225",4.0,500.0,400.0,40.084706,10.0,432.976455,False,2.04,0.0,0.0,0.697561,625,225
"r=625,q=230",4.0,500.0,400.0,48.570645,10.0,442.956355,False,1.62,0.0,0.0,0.779141,625,230
"r=625,q=235",4.0,500.0,400.0,57.857882,10.0,443.125391,False,1.4,0.0,0.0,0.822695,625,235
"r=625,q=240",4.0,500.0,400.0,67.869665,10.0,438.408316,False,1.26,0.0,0.0,0.850394,625,240
"r=625,q=245",4.0,500.0,400.0,79.109268,10.0,430.589495,False,1.16,0.0,0.0,0.871795,625,245
"r=625,q=250",4.0,500.0,400.0,91.810091,10.0,420.526821,False,1.08,0.0,0.0,0.889908,625,250
"r=625,q=255",4.0,500.0,400.0,106.084584,10.0,408.692745,False,1.02,0.0,0.0,0.902913,625,255
"r=625,q=260",4.0,500.0,400.0,122.082802,10.0,395.392253,False,0.98,0.0,0.0,0.909091,625,260
"r=625,q=265",4.0,500.0,400.0,140.004964,10.0,380.83342,False,0.94,0.0,0.0,0.915789,625,265
"r=625,q=270",4.0,500.0,400.0,160.091349,10.0,365.150769,False,0.91,0.0,0.0,0.923913,625,270
"r=625,q=275",4.0,500.0,400.0,182.675083,10.0,348.476877,False,0.88,0.0,0.0,0.932584,625,275
"r=625,q=280",4.0,500.0,400.0,208.172527,10.0,330.88811,False,0.86,0.0,0.0,0.931034,625,280
"r=625,q=285",4.0,500.0,400.0,237.07535,10.0,312.468765,False,0.84,0.0,0.0,0.941176,625,285
"r=625,q=290",4.0,500.0,400.0,270.143416,10.0,293.299453,False,0.83,0.0,0.0,0.940476,625,290
"r=625,q=295",4.0,500.0,400.0,308.259604,10.0,273.437624,False,0.81,0.0,0.0,0.939024,625,295
"r=625,q=300",4.0,500.0,400.0,352.719447,10.0,252.921946,False,0.8,0.0,0.0,0.938272,625,300
"r=625,q=305",4.0,500.0,400.0,405.330801,10.0,231.833819,False,0.79,0.0,0.0,0.95,625,305
"r=625,q=310",4.0,500.0,400.0,468.681339,10.0,210.23076,False,0.78,0.0,0.0,0.949367,625,310
"r=625,q=315",4.0,500.0,400.0,546.583637,10.0,188.109991,False,0.77,0.0,0.0,0.948718,625,315
"r=625,q=320",4.0,500.0,400.0,645.203884,10.0,165.574671,False,0.76,0.0,0.0,0.948052,625,320
"r=625,q=325",4.0,500.0,400.0,775.421373,10.0,142.716094,False,0.75,0.0,0.0,0.960526,625,325
"r=625,q=330",4.0,500.0,400.0,954.494284,10.0,119.45945,False,0.74,0.0,0.0,0.96,625,330
"r=625,q=335",4.0,500.0,400.0,1219.302031,10.0,95.992937,False,0.73,0.0,0.0,0.972973,625,335
"r=625,q=340",4.0,500.0,400.0,1659.303896,10.0,72.23694,False,0.73,0.0,0.0,0.959459,625,340
"r=625,q=345",4.0,500.0,400.0,2501.306865,10.0,48.470551,False,0.72,0.0,0.0,0.972603,625,345
"r=625,q=350",4.0,500.0,400.0,5098.610396,10.0,24.293675,False,0.71,0.0,0.0,0.986111,625,350
"r=625,q=355",4.0,500.0,400.0,1602.041318,10.0,2.813311,False,0.71,0.0,0.0,0.972222,625,355
"r=750,q=0",4.0,500.0,400.0,0.0,0.0,3.0,False,0.84,0.0,0.0,0.0,750,0
"r=750,q=5",4.0,500.0,400.0,17.034973,10.0,3.469848,False,0.85,0.0,0.0,0.44186,750,5
"r=750,q=10",4.0,500.0,400.0,5207.248939,10.0,23.439014,False,0.85,0.0,0.0,0.988372,750,10
"r=750,q=15",4.0,500.0,400.0,2309.491348,10.0,52.258219,False,0.86,0.0,0.0,0.977011,750,15
"r=750,q=20",4.0,500.0,400.0,1469.665234,10.0,80.876451,False,0.87,0.0,0.0,0.977273,750,20
"r=750,q=25",4.0,500.0,400.0,1063.104638,10.0,109.268624,False,0.88,0.0,0.0,0.966292,750,25
"r=750,q=30",4.0,500.0,400.0,822.267746,10.0,137.459496,False,0.89,0.0,0.0,0.966667,750,30
"r=750,q=35",4.0,500.0,400.0,662.448354,10.0,165.299462,False,0.9,0.0,0.0,0.967033,750,35
"r=750,q=40",4.0,500.0,400.0,548.180836,10.0,192.715499,False,0.91,0.0,0.0,0.967391,750,40
"r=750,q=45",4.0,500.0,400.0,462.067202,10.0,219.697759,False,0.92,0.0,0.0,0.956989,750,45
"r=750,q=50",4.0,500.0,400.0,394.589169,10.0,246.174612,False,0.94,0.0,0.0,0.947368,750,50
"r=750,q=55",4.0,500.0,400.0,340.108017,10.0,272.084573,False,0.95,0.0,0.0,0.958333,750,55
"r=750,q=60",4.0,500.0,400.0,295.074756,10.0,297.320369,False,0.97,0.0,0.0,0.94898,750,60
"r=750,q=65",4.0,500.0,400.0,257.270389,10.0,321.869496,False,0.98,0.0,0.0,0.949495,750,65
"r=750,q=70",4.0,500.0,400.0,224.927252,10.0,345.628645,False,1.0,0.0,0.0,0.950495,750,70
"r=750,q=75",4.0,500.0,400.0,197.026643,10.0,368.540352,False,1.03,0.0,0.0,0.932692,750,75
"r=750,q=80",4.0,500.0,400.0,172.684638,10.0,390.513704,False,1.05,0.0,0.0,0.933962,750,80
"r=750,q=85",4.0,500.0,400.0,151.307822,10.0,411.453531,False,1.08,0.0,0.0,0.926606,750,85
"r=750,q=90",4.0,500.0,400.0,132.426703,10.0,431.252996,False,1.12,0.0,0.0,0.920354,750,90
"r=750,q=95",4.0,500.0,400.0,115.696505,10.0,449.784214,False,1.16,0.0,0.0,0.91453,750,95
"r=750,q=100",4.0,500.0,400.0,100.831843,10.0,466.875324,False,1.21,0.0,0.0,0.901639,750,100
"r=750,q=105",4.0,500.0,400.0,87.623173,10.0,482.296567,False,1.27,0.0,0.0,0.898438,750,105
"r=750,q=110",4.0,500.0,400.0,75.907243,10.0,495.72859,False,1.35,0.0,0.0,0.882353,750,110
"r=750,q=115",4.0,500.0,400.0,65.567555,10.0,506.651914,False,1.46,0.0,0.0,0.863946,750,115
"r=750,q=120",4.0,500.0,400.0,56.518409,10.0,514.177724,False,1.62,0.0,0.0,0.828221,750,120
"r=750,q=125",4.0,500.0,400.0,48.214901,10.0,516.50773,False,1.85,0.0,0.0,0.784946,750,125
"r=750,q=130",4.0,500.0,400.0,40.475538,10.0,508.947879,False,2.26,0.0,0.0,0.713656,750,130
"r=750,q=135",4.0,500.0,400.0,33.403921,10.0,467.591469,False,3.49,0.0,0.0,0.52,750,135
"r=750,q=140",4.0,500.0,400.0,27.068925,10.0,0.037377,True,7.28,0.0,0.0,0.262363,750,140
"r=750,q=145",4.0,500.0,400.0,21.503709,10.0,0.144387,False,7.16,0.0,0.0,0.220363,750,145
"r=750,q=150",4.0,500.0,400.0,16.705925,10.0,0.462941,False,7.16,0.0,0.0,0.145049,750,150
"r=750,q=155",4.0,500.0,400.0,12.639095,10.0,0.404788,False,7.23,0.0,0.0,0.062155,750,155
"r=750,q=160",4.0,500.0,400.0,9.235105,9.235105,0.151832,False,7.33,0.0,0.0,0.0,750,160
"r=750,q=165",4.0,500.0,400.0,6.397732,6.397732,0.334108,False,7.42,0.0,0.0,0.0,750,165
"r=750,q=170",4.0,500.0,400.0,4.00709,4.00709,0.113936,False,7.47,0.0,0.0,0.0,750,170
"r=750,q=175",4.0,500.0,400.0,1.92484,1.92484,0.000239,True,7.49,0.0,0.0,0.0,750,175
"r=750,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,7.5,0.0,0.0,0.0,750,180
"r=750,q=185",4.0,500.0,400.0,1.92484,1.92484,0.000239,True,7.49,0.0,0.0,0.0,750,185
"r=750,q=190",4.0,500.0,400.0,4.00709,4.00709,0.113936,False,7.47,0.0,0.0,0.0,750,190
"r=750,q=195",4.0,500.0,400.0,6.397732,6.397732,0.334108,False,7.42,0.0,0.0,0.0,750,195
"r=750,q=200",4.0,500.0,400.0,9.235105,9.235105,0.151832,False,7.33,0.0,0.0,0.0,750,200
"r=750,q=205",4.0,500.0,400.0,12.639095,10.0,0.404788,False,7.23,0.0,0.0,0.062155,750,205
"r=750,q=210",4.0,500.0,400.0,16.705925,10.0,0.462941,False,7.16,0.0,0.0,0.145049,750,210
"r=750,q=215",4.0,500.0,400.0,21.503709,10.0,0.144387,False,7.16,0.0,0.0,0.220363,750,215
"r=750,q=220",4.0,500.0,400.0,27.068925,10.0,0.037377,True,7.28,0.0,0.0,0.262363,750,220
"r=750,q=225",4.0,500.0,400.0,33.403921,10.0,467.591469,False,3.49,0.0,0.0,0.52,750,225
"r=750,q=230",4.0,500.0,400.0,40.475538,10.0,508.947879,False,2.26,0.0,0.0,0.713656,750,230
"r=750,q=235",4.0,500.0,400.0,48.214901,10.0,516.50773,False,1.85,0.0,0.0,0.784946,750,235
"r=750,q=240",4.0,500.0,400.0,56.518409,10.0,514.177724,False,1.62,0.0,0.0,0.828221,750,240
"r=750,q=245",4.0,500.0,400.0,65.567555,10.0,506.651914,False,1.46,0.0,0.0,0.863946,750,245
"r=750,q=250",4.0,500.0,400.0,75.907243,10.0,495.72859,False,1.35,0.0,0.0,0.882353,750,250
"r=750,q=255",4.0,500.0,400.0,87.623173,10.0,482.296567,False,1.27,0.0,0.0,0.898438,750,255
"r=750,q=260",4.0,500.0,400.0,100.831843,10.0,466.875324,False,1.21,0.0,0.0,0.901639,750,260
"r=750,q=265",4.0,500.0,400.0,115.696505,10.0,449.784214,False,1.16,0.0,0.0,0.91453,750,265
"r=750,q=270",4.0,500.0,400.0,132.426703,10.0,431.252996,False,1.12,0.0,0.0,0.920354,750,270
"r=750,q=275",4.0,500.0,400.0,151.307822,10.0,411.453531,False,1.08,0.0,0.0,0.926606,750,275
"r=750,q=280",4.0,500.0,400.0,172.684638,10.0,390.513704,False,1.05,0.0,0.0,0.933962,750,280
"r=750,q=285",4.0,500.0,400.0,197.026643,10.0,368.540352,False,1.03,0.0,0.0,0.932692,750,285
"r=750,q=290",4.0,500.0,400.0,224.927252,10.0,345.628645,False,1.0,0.0,0.0,0.950495,750,290
"r=750,q=295",4.0,500.0,400.0,257.270389,10.0,321.869496,False,0.98,0.0,0.0,0.949495,750,295
"r=750,q=300",4.0,500.0,400.0,295.074756,10.0,297.320369,False,0.97,0.0,0.0,0.94898,750,300
"r=750,q=305",4.0,500.0,400.0,340.108017,10.0,272.084573,False,0.95,0.0,0.0,0.958333,750,305
"r=750,q=310",4.0,500.0,400.0,394.589169,10.0,246.174612,False,0.94,0.0,0.0,0.947368,750,310
"r=750,q=315",4.0,500.0,400.0,462.067202,10.0,219.697759,False,0.92,0.0,0.0,0.956989,750,315
"r=750,q=320",4.0,500.0,400.0,548.180836,10.0,192.715499,False,0.91,0.0,0.0,0.967391,750,320
"r=750,q=325",4.0,500.0,400.0,662.448354,10.0,165.299462,False,0.9,0.0,0.0,0.967033,750,325
"r=750,q=330",4.0,500.0,400.0,822.267746,10.0,137.459496,False,0.89,0.0,0.0,0.966667,750,330
"r=750,q=335",4.0,500.0,400.0,1063.104638,10.0,109.268624,False,0.88,0.0,0.0,0.966292,750,335
"r=750,q=340",4.0,500.0,400.0,1469.665234,10.0,80.876451,False,0.87,0.0,0.0,0.977273,750,340
"r=750,q=345",4.0,500.0,400.0,2309.491348,10.0,52.258219,False,0.86,0.0,0.0,0.977011,750,345
"r=750,q=350",4.0,500.0,400.0,5207.248939,10.0,23.439014,False,0.85,0.0,0.0,0.988372,750,350
"r=750,q=355",4.0,500.0,400.0,17.034973,10.0,3.469848,False,0.85,0.0,0.0,0.44186,750,355
"r=875,q=0",4.0,500.0,400.0,0.0,0.0,2.0,False,0.98,0.0,0.0,0.0,875,0
"r=875,q=5",4.0,500.0,400.0,14.601405,10.0,4.102532,False,0.99,0.0,0.0,0.26,875,5
"r=875,q=10",4.0,500.0,400.0,5762.644788,10.0,20.743716,False,1.0,0.0,0.0,0.980198,875,10
"r=875,q=15",4.0,500.0,400.0,2220.204465,10.0,54.107132,False,1.01,0.0,0.0,0.980392,875,15
"r=875,q=20",4.0,500.0,400.0,1347.956115,10.0,87.476738,False,1.02,0.0,0.0,0.970874,875,20
"r=875,q=25",4.0,500.0,400.0,954.04925,10.0,120.605257,False,1.03,0.0,0.0,0.971154,875,25
"r=875,q=30",4.0,500.0,400.0,729.039517,10.0,153.404571,False,1.04,0.0,0.0,0.971429,875,30
"r=875,q=35",4.0,500.0,400.0,582.627849,10.0,185.805238,False,1.06,0.0,0.0,0.962617,875,35
"r=875,q=40",4.0,500.0,400.0,479.181722,10.0,217.743598,False,1.07,0.0,0.0,0.962963,875,40
"r=875,q=45",4.0,500.0,400.0,401.882823,10.0,249.159181,False,1.08,0.0,0.0,0.963303,875,45
"r=875,q=50",4.0,500.0,400.0,341.739302,10.0,279.994041,False,1.1,0.0,0.0,0.954955,875,50
"r=875,q=55",4.0,500.0,400.0,293.596374,10.0,310.113616,False,1.12,0.0,0.0,0.955752,875,55
"r=875,q=60",4.0,500.0,400.0,253.973879,10.0,339.497419,False,1.14,0.0,0.0,0.947826,875,60
"r=875,q=65",4.0,500.0,400.0,220.801037,10.0,368.031933,False,1.16,0.0,0.0,0.948718,875,65
"r=875,q=70",4.0,500.0,400.0,192.606883,10.0,395.625093,False,1.19,0.0,0.0,0.941667,875,70
"r=875,q=75",4.0,500.0,400.0,168.353212,10.0,422.207092,False,1.21,0.0,0.0,0.942623,875,75
"r=875,q=80",4.0,500.0,400.0,147.273195,10.0,447.644576,False,1.25,0.0,0.0,0.936508,875,80
"r=875,q=85",4.0,500.0,400.0,128.828757,10.0,471.818426,False,1.29,0.0,0.0,0.930769,875,85
"r=875,q=90",4.0,500.0,400.0,112.605944,10.0,494.596182,False,1.33,0.0,0.0,0.925373,875,90
"r=875,q=95",4.0,500.0,400.0,98.279337,10.0,515.78347,False,1.39,0.0,0.0,0.914286,875,95
"r=875,q=100",4.0,500.0,400.0,85.615204,10.0,535.13508,False,1.46,0.0,0.0,0.904762,875,100
"r=875,q=105",4.0,500.0,400.0,74.425315,10.0,552.299813,False,1.55,0.0,0.0,0.884615,875,105
"r=875,q=110",4.0,500.0,400.0,64.579702,10.0,566.747944,False,1.66,0.0,0.0,0.868263,875,110
"r=875,q=115",4.0,500.0,400.0,55.991894,10.0,577.575881,False,1.82,0.0,0.0,0.84153,875,115
"r=875,q=120",4.0,500.0,400.0,48.444351,10.0,583.03044,False,2.05,0.0,0.0,0.805825,875,120
"r=875,q=125",4.0,500.0,400.0,41.327058,10.0,578.825629,False,2.46,0.0,0.0,0.728745,875,125
"r=875,q=130",4.0,500.0,400.0,34.693318,10.0,547.553264,False,3.45,0.0,0.0,0.572254,875,130
"r=875,q=135",4.0,500.0,400.0,28.631933,10.0,0.644623,False,8.41,0.0,0.0,0.247031,875,135
"r=875,q=140",4.0,500.0,400.0,23.201936,10.0,0.239841,False,8.2,0.0,0.0,0.221681,875,140
"r=875,q=145",4.0,500.0,400.0,18.431751,10.0,0.323094,False,8.2,0.0,0.0,0.16078,875,145
"r=875,q=150",4.0,500.0,400.0,14.319364,10.0,0.12651,False,8.29,0.0,0.0,0.089157,875,150
"r=875,q=155",4.0,500.0,400.0,10.83351,10.0,0.137789,False,8.42,0.0,0.0,0.01898,875,155
"r=875,q=160",4.0,500.0,400.0,7.915804,7.915804,0.143781,False,8.55,0.0,0.0,0.0,875,160
"r=875,q=165",4.0,500.0,400.0,5.48377,5.48377,0.25988,False,8.65,0.0,0.0,0.0,875,165
"r=875,q=170",4.0,500.0,400.0,3.434649,3.434649,0.20868,False,8.72,0.0,0.0,0.0,875,170
"r=875,q=175",4.0,500.0,400.0,1.649863,1.649863,0.165057,False,8.75,0.0,0.0,0.0,875,175
"r=875,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,8.75,0.0,0.0,0.0,875,180
"r=875,q=185",4.0,500.0,400.0,1.649863,1.649863,0.165057,False,8.75,0.0,0.0,0.0,875,185
"r=875,q=190",4.0,500.0,400.0,3.434649,3.434649,0.20868,False,8.72,0.0,0.0,0.0,875,190
"r=875,q=195",4.0,500.0,400.0,5.48377,5.48377,0.25988,False,8.65,0.0,0.0,0.0,875,195
"r=875,q=200",4.0,500.0,400.0,7.915804,7.915804,0.143781,False,8.55,0.0,0.0,0.0,875,200
"r=875,q=205",4.0,500.0,400.0,10.83351,10.0,0.137789,False,8.42,0.0,0.0,0.01898,875,205
"r=875,q=210",4.0,500.0,400.0,14.319364,10.0,0.12651,False,8.29,0.0,0.0,0.089157,875,210
"r=875,q=215",4.0,500.0,400.0,18.431751,10.0,0.323094,False,8.2,0.0,0.0,0.16078,875,215
"r=875,q=220",4.0,500.0,400.0,23.201936,10.0,0.239841,False,8.2,0.0,0.0,0.221681,875,220
